index,Bayesian_POS_bias,Bayesian_POS_weighted_mae_0,Bayesian_POS_weighted_mae_0.5,Bayesian_POS_weighted_mae_1,Bayesian_POS_weighted_mae_1.5,Bayesian_POS_censored_fraction,Bayesian_POS_accuracy,Bayesian_POS_overestimation_rate,Bayesian_POS_underestimation_rate,Bayesian_POS_gini_coefficient,Bayesian_POS_overstock,POS,Magazine
29,0.4285714285714285,0.4285714285714285,0.4152395764007313,0.4,0.3827938108425394,0.1147540983606557,0.5714285714285714,0.4285714285714285,0.0,0.5714285714285714,6.0,EHA1226156,A
30,2.1794871794871797,2.333333333333333,2.163723262303946,2.019867549668874,1.903365988372553,0.2954545454545454,0.0769230769230769,0.8974358974358975,0.0256410256410256,0.3319244857706396,88.0,EHA1234526,A
31,0.4130434782608695,0.4130434782608695,0.4099872731812933,0.4059405940594059,0.4006715177469522,0.3484848484848485,0.5869565217391305,0.4130434782608695,0.0,0.5869565217391304,19.0,EHA1235246,A
32,3.263157894736842,3.3684210526315788,3.148550413010595,2.9455128205128207,2.7562567088984067,0.2878787878787879,0.0263157894736842,0.9473684210526316,0.0263157894736842,0.2652138157894737,126.0,EHA1292325,A
33,0.25,0.25,0.25,0.25,0.25,0.1269841269841269,0.75,0.25,0.0,0.75,2.0,EHA1306706,A
34,1.738095238095238,1.738095238095238,1.6009146559945733,1.473053892215569,1.3573556536877314,0.3181818181818182,0.119047619047619,0.8809523809523809,0.0,0.2893020221787346,73.0,EHA1425987,A
35,0.4634146341463415,0.5121951219512195,0.5235901041631933,0.5360824742268041,0.5494246998289211,0.3203125,0.4878048780487805,0.4878048780487805,0.024390243902439,0.4878048780487805,20.0,EHA1502158,A
36,0.4,0.4,0.3883623407564474,0.375,0.3598366065270186,0.2272727272727272,0.6,0.4,0.0,0.6000000000000001,6.0,EHA1620660,A
37,2.1627906976744184,2.1627906976744184,2.039458835547156,1.913907284768212,1.7899926887789943,0.3257575757575757,0.0465116279069767,0.9534883720930232,0.0,0.2055513878469617,93.0,EHA1691847,A
38,1.75,1.8611111111111112,1.7294516468038297,1.608695652173913,1.499419476010282,0.3076923076923077,0.0555555555555555,0.9166666666666666,0.0277777777777777,0.2848258706467663,65.0,EHA1694744,A
39,1.288888888888889,1.288888888888889,1.2767756565622037,1.2608695652173914,1.2410074283087986,0.3409090909090909,0.0222222222222222,0.9777777777777776,0.0,0.1831417624521074,58.0,EHA1765650,A
40,2.4878048780487805,2.4878048780487805,2.3929905959775244,2.308755760368664,2.232871515308653,0.3106060606060606,0.048780487804878,0.951219512195122,0.0,0.2085126733620277,102.0,EHA1804454,A
41,2.025,2.225,2.088764530997622,1.9791666666666667,1.8943485928247863,0.303030303030303,0.075,0.875,0.05,0.2907303370786518,85.0,EHA1818452,A
42,1.5813953488372092,1.5813953488372092,1.4846854907378393,1.391812865497076,1.3035703624458317,0.3257575757575757,0.1162790697674418,0.8837209302325582,0.0,0.2694938440492476,68.0,EHA1871847,A
43,1.0888888888888888,1.2666666666666666,1.1988558109859064,1.1278195488721805,1.0578639769835911,0.3409090909090909,0.1555555555555555,0.7555555555555555,0.0888888888888888,0.3337231968810916,53.0,EHA1885738,A
44,1.3571428571428572,1.5476190476190477,1.5070247523186229,1.5,1.5375795920256148,0.3181818181818182,0.1428571428571428,0.8333333333333334,0.0238095238095238,0.3344322344322346,61.0,EHA1897860,A
45,-0.5,0.5,0.5,0.5,0.5,0.06,0.5,0.0,0.5,0.5,0.0,EHA1927249,A
46,4.529411764705882,4.764705882352941,4.596935321149321,4.428846153846154,4.26164932385888,0.2575757575757575,0.0588235294117647,0.9117647058823528,0.0294117647058823,0.2701525054466231,158.0,EHA1939155,A
47,2.083333333333333,2.305555555555556,2.0365343727126763,1.7976539589442817,1.5880054584774053,0.2727272727272727,0.1111111111111111,0.8055555555555556,0.0833333333333333,0.3798527443105757,79.0,EHA1975291,A
48,1.5813953488372092,1.5813953488372092,1.4922912877911878,1.406015037593985,1.324859852823058,0.3257575757575757,0.1162790697674418,0.8837209302325582,0.0,0.2694938440492476,68.0,EHA2046118,A
49,2.1904761904761907,2.1904761904761907,2.1366669993619576,2.086705202312139,2.0399745280844077,0.3181818181818182,0.0,1.0,0.0,0.1858178053830228,92.0,EHA2128440,A
50,2.25,2.3,2.0180621731030555,1.774703557312253,1.5662879673867598,0.303030303030303,0.075,0.9,0.025,0.3679347826086958,91.0,EHA2150179,A
51,2.4615384615384617,2.6153846153846154,2.4047739247559443,2.204013377926421,2.015723942801705,0.2954545454545454,0.0769230769230769,0.8717948717948718,0.0512820512820512,0.3177476118652589,99.0,EHA2186161,A
52,1.697674418604651,1.697674418604651,1.5967905031887977,1.4964028776978415,1.3993430483629457,0.3257575757575757,0.0930232558139534,0.9069767441860463,0.0,0.2542210895189549,73.0,EHA2286086,A
53,3.361111111111111,3.583333333333333,3.378530231696472,3.1862745098039214,3.0056303153565382,0.2727272727272727,0.0833333333333333,0.8611111111111112,0.0555555555555555,0.3098621877691645,125.0,EHA2335682,A
54,2.6923076923076925,2.743589743589744,2.521196401854648,2.328185328185328,2.158223316112733,0.2954545454545454,0.0512820512820512,0.9230769230769232,0.0256410256410256,0.2971483345315122,106.0,EHA2377166,A
55,1.4444444444444444,1.4444444444444444,1.371694908785871,1.2845528455284554,1.1847081785511206,0.3409090909090909,0.0888888888888888,0.9111111111111112,0.0,0.2283760683760685,65.0,EHA2385688,A
56,1.1111111111111112,1.1555555555555554,1.109584621890855,1.0564516129032258,0.9975791190248096,0.3409090909090909,0.0666666666666666,0.9111111111111112,0.0222222222222222,0.2034188034188035,51.0,EHA2401286,A
57,1.3333333333333333,1.3333333333333333,1.2777173660947878,1.2142857142857142,1.1434596119388731,0.3409090909090909,0.1111111111111111,0.8888888888888888,0.0,0.2592592592592593,60.0,EHA2460326,A
58,0.7608695652173914,0.8043478260869565,0.7899358222946475,0.7747747747747747,0.7600555453077317,0.3484848484848485,0.1956521739130435,0.782608695652174,0.0217391304347826,0.1956521739130434,36.0,EHA2465161,A
59,2.738095238095238,2.7857142857142856,2.5728710012747644,2.358695652173913,2.1521662232395773,0.3181818181818182,0.0476190476190476,0.9285714285714286,0.0238095238095238,0.246845746845747,116.0,EHA2626154,A
60,1.3555555555555556,1.4,1.3923165291931496,1.3818181818181818,1.368284839233142,0.3409090909090909,0.0,0.9777777777777776,0.0222222222222222,0.1714285714285714,62.0,EHA2669396,A
61,0.1111111111111111,0.1111111111111111,0.0991232727273806,0.0869565217391304,0.0749637603854637,0.0762711864406779,0.8888888888888888,0.1111111111111111,0.0,0.8888888888888888,1.0,EHA2748409,A
62,0.3846153846153846,0.3846153846153846,0.3780791273195933,0.3703703703703703,0.3613469401924485,0.1604938271604938,0.6153846153846154,0.3846153846153846,0.0,0.6153846153846154,5.0,EHA2768340,A
63,0.0,0.0,0.0,0.0,0.0,0.0519480519480519,1.0,0.0,0.0,,0.0,EHA2778448,A
64,3.4615384615384617,3.5641025641025643,3.239216107315386,2.943661971830986,2.672813625886051,0.2954545454545454,0.0512820512820512,0.9230769230769232,0.0256410256410256,0.3032650802434975,137.0,EHA2944754,A
65,0.525,0.525,0.52607290816433,0.5280898876404494,0.5313631756869044,0.3149606299212598,0.475,0.525,0.0,0.4750000000000001,21.0,EHA2973014,A
66,2.317073170731707,2.463414634146341,2.2873060953287867,2.1298701298701297,1.9886678590407012,0.3106060606060606,0.024390243902439,0.902439024390244,0.073170731707317,0.2482492151654189,98.0,EHA2983155,A
67,1.2222222222222223,1.2222222222222223,1.1417160323068871,1.0633802816901408,0.9889508483418376,0.3409090909090909,0.1777777777777777,0.8222222222222222,0.0,0.315959595959596,55.0,EHA3005338,A
68,0.9333333333333332,1.0666666666666669,1.0329871221158666,1.0,0.9696433118618027,0.3409090909090909,0.0888888888888888,0.8444444444444444,0.0666666666666666,0.1990740740740741,45.0,EHA3029281,A
69,0.75,0.8409090909090909,0.8238331489172683,0.808695652173913,0.7966117634705335,0.3464566929133858,0.1590909090909091,0.7954545454545454,0.0454545454545454,0.1590909090909091,35.0,EHA3180409,A
70,2.025641025641025,2.025641025641025,1.897756317029108,1.7811320754716982,1.6743565116093644,0.3,0.1282051282051282,0.8717948717948718,0.0,0.3291139240506331,79.0,EHA3196678,A
71,0.967741935483871,0.967741935483871,0.9509835666392912,0.9315068493150684,0.9091843670282486,0.3333333333333333,0.0967741935483871,0.9032258064516128,0.0,0.1526881720430108,30.0,EHA3255777,A
72,1.7209302325581397,1.7209302325581397,1.6157841844139722,1.4962406015037597,1.36578542435789,0.3257575757575757,0.0930232558139534,0.9069767441860463,0.0,0.2313010685103707,74.0,EHA3294058,A
73,0.0,0.0,0.0,0.0,0.0,0.0958904109589041,1.0,0.0,0.0,,0.0,EHA3306152,A
74,1.9268292682926829,2.024390243902439,1.8733355102161664,1.7414634146341463,1.6271835385084572,0.3106060606060606,0.048780487804878,0.902439024390244,0.048780487804878,0.2973846605935939,81.0,EHA3347179,A
75,2.225,2.225,2.0749107984837902,1.9429824561403508,1.8268491686838109,0.303030303030303,0.025,0.975,0.0,0.2665730337078653,89.0,EHA3362818,A
76,0.5,0.5,0.4247426124542116,0.3428571428571428,0.2607324038378649,0.3333333333333333,0.5,0.5,0.0,0.5,6.0,EHA3408060,A
77,0.5454545454545454,0.7272727272727273,0.7229352703901248,0.72,0.719212262180429,0.1358024691358024,0.2727272727272727,0.6363636363636364,0.0909090909090909,0.2727272727272727,7.0,EHA3464096,A
78,0.7777777777777778,0.8666666666666667,0.824439284248399,0.782258064516129,0.7422294724685753,0.3409090909090909,0.2444444444444444,0.7111111111111111,0.0444444444444444,0.3270655270655271,37.0,EHA3549686,A
79,0.2857142857142857,0.2857142857142857,0.2768263842671542,0.2666666666666666,0.2551958738950263,0.0933333333333333,0.7142857142857143,0.2857142857142857,0.0,0.7142857142857144,2.0,EHA3564688,A
80,1.022222222222222,1.1555555555555554,1.1142997612434944,1.0775193798449612,1.0500226499879315,0.3409090909090909,0.1111111111111111,0.8444444444444444,0.0444444444444444,0.2547008547008547,49.0,EHA3570057,A
81,0.5,0.5,0.4999999999999999,0.5,0.5,0.144927536231884,0.5,0.5,0.0,0.5,5.0,EHA3580514,A
82,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0495867768595041,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666665,2.0,EHA3635217,A
83,1.4186046511627908,1.4186046511627908,1.35122316798674,1.286764705882353,1.2262355416100044,0.3257575757575757,0.0930232558139534,0.9069767441860463,0.0,0.2516202821197102,61.0,EHA3804289,A
84,2.710526315789474,2.710526315789474,2.5145317832734677,2.347540983606557,2.207608611554182,0.2878787878787879,0.0526315789473684,0.9473684210526316,0.0,0.3247317322432292,103.0,EHA3853082,A
85,1.9047619047619049,1.9523809523809523,1.827713466611467,1.7222222222222223,1.6351219806408497,0.3181818181818182,0.0238095238095238,0.9523809523809524,0.0238095238095238,0.2479674796747968,81.0,EHA3941757,A
86,0.5555555555555556,0.8518518518518519,0.872905761134837,0.8933333333333333,0.9123936889640094,0.2967032967032967,0.1481481481481481,0.7037037037037037,0.1481481481481481,0.1481481481481481,19.0,EHA4038524,A
87,0.9333333333333332,1.022222222222222,0.9810350038117962,0.9428571428571428,0.90936080581725,0.3409090909090909,0.1333333333333333,0.8222222222222222,0.0444444444444444,0.2415458937198069,44.0,EHA4063921,A
88,0.6060606060606061,0.6060606060606061,0.6060606060606062,0.6060606060606061,0.6060606060606062,0.3473684210526316,0.3939393939393939,0.6060606060606061,0.0,0.393939393939394,20.0,EHA4090759,A
89,2.435897435897436,2.5384615384615383,2.2659122268013183,2.039855072463768,1.853121089231769,0.2954545454545454,0.0769230769230769,0.8717948717948718,0.0512820512820512,0.3646723646723648,97.0,EHA4104120,A
90,2.625,2.625,2.478244018344057,2.3278688524590163,2.176118968052981,0.303030303030303,0.075,0.925,0.0,0.2402380952380953,105.0,EHA4118250,A
91,3.025641025641025,3.128205128205128,2.931212369899816,2.7557251908396947,2.6003683533917923,0.2954545454545454,0.0256410256410256,0.9230769230769232,0.0512820512820512,0.2543085329970576,120.0,EHA4138196,A
92,2.175,2.225,2.004195723522293,1.805084745762712,1.6283425171589878,0.303030303030303,0.125,0.85,0.025,0.3463483146067416,88.0,EHA4150635,A
93,2.024390243902439,2.073170731707317,1.9577191204211584,1.8544600938967133,1.7613845378035813,0.3129770992366412,0.024390243902439,0.951219512195122,0.024390243902439,0.2398852223816354,84.0,EHA4164254,A
94,0.9555555555555556,1.0,0.9511983302037852,0.9014084507042254,0.8535198037487843,0.3409090909090909,0.1555555555555555,0.8222222222222222,0.0222222222222222,0.2627160493827161,44.0,EHA4231411,A
95,1.558139534883721,1.558139534883721,1.472613910682966,1.390728476821192,1.313607205523174,0.3257575757575757,0.0697674418604651,0.9302325581395348,0.0,0.2415827837556403,67.0,EHA4453767,A
96,0.4444444444444444,0.4444444444444444,0.4444444444444445,0.4444444444444444,0.4444444444444445,0.3050847457627119,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,8.0,EHA4470379,A
97,0.6666666666666666,0.6666666666666666,0.6363565781501522,0.6,0.5582012007598557,0.1578947368421052,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333332,4.0,EHA4586551,A
98,-0.25,0.25,0.2898979485566356,0.3333333333333333,0.3797958971132712,0.0655737704918032,0.75,0.0,0.25,0.75,0.0,EHA4591588,A
99,1.2790697674418603,1.372093023255814,1.2707319725885584,1.1775147928994083,1.0942469138753426,0.3282442748091603,0.1162790697674418,0.8372093023255814,0.0465116279069767,0.2877414268821443,57.0,EHA4614957,A
100,0.0,0.0,0.0,0.0,0.0,0.0655737704918032,1.0,0.0,0.0,,0.0,EHA4633424,A
101,4.0,4.0,3.781809843370607,3.5708582834331337,3.3688640334239794,0.2727272727272727,0.0555555555555555,0.9444444444444444,0.0,0.341820987654321,144.0,EHA4718606,A
102,2.023809523809524,2.023809523809524,1.8574027850551171,1.712707182320442,1.5895674040322598,0.3206106870229007,0.0476190476190476,0.9523809523809524,0.0,0.2714285714285716,85.0,EHA4797238,A
103,1.9761904761904765,1.9761904761904765,1.8397305695850124,1.7234042553191489,1.6253786906051153,0.3181818181818182,0.0476190476190476,0.9523809523809524,0.0,0.276821572002295,83.0,EHA4818152,A
104,1.2045454545454546,1.2045454545454546,1.1618011385649598,1.113821138211382,1.060022196035147,0.3410852713178294,0.0681818181818181,0.9318181818181818,0.0,0.217409948542024,53.0,EHA4882454,A
105,0.4736842105263157,0.4736842105263157,0.4681466547518627,0.4615384615384615,0.453694952783512,0.1439393939393939,0.5263157894736842,0.4736842105263157,0.0,0.5263157894736843,9.0,EHA4914477,A
106,0.8478260869565217,0.8478260869565217,0.8187121088692044,0.7669902912621359,0.6787522403833786,0.3484848484848485,0.1521739130434782,0.8478260869565217,0.0,0.1521739130434782,39.0,EHA4923117,A
107,-0.3333333333333333,0.3333333333333333,0.3797958971132712,0.4285714285714285,0.4787753826796274,0.0454545454545454,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666667,0.0,EHA5117042,A
108,0.5,0.5909090909090909,0.5881522664734041,0.5865384615384616,0.5865011119203799,0.3333333333333333,0.4090909090909091,0.5454545454545454,0.0454545454545454,0.4090909090909091,24.0,EHA5143800,A
109,1.181818181818182,1.181818181818182,1.1297567722545614,1.0695652173913044,1.0016437076827678,0.3358778625954198,0.1590909090909091,0.8409090909090909,0.0,0.3033216783216783,52.0,EHA5155466,A
110,1.7674418604651163,1.7674418604651163,1.5888088309452588,1.4285714285714286,1.2910048795888374,0.3257575757575757,0.1395348837209302,0.8604651162790697,0.0,0.3298653610771114,76.0,EHA5158185,A
111,-0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.12,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333335,0.0,EHA5161977,A
112,0.4390243902439024,0.4878048780487805,0.4940587456329111,0.5,0.5049064890564217,0.3106060606060606,0.5121951219512195,0.4634146341463415,0.024390243902439,0.5121951219512195,19.0,EHA5202840,A
113,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,1.0,0.0,0.0,,0.0,EHA5377291,A
114,0.5,0.5,0.4803707521959003,0.4583333333333333,0.4339512536598339,0.1666666666666666,0.5,0.5,0.0,0.5,11.0,EHA5378685,A
115,1.238095238095238,1.3333333333333333,1.2286283434612617,1.1384615384615384,1.0611854111825014,0.3206106870229007,0.1428571428571428,0.8095238095238095,0.0476190476190476,0.3333333333333335,54.0,EHA5384959,A
116,0.5555555555555556,0.5555555555555556,0.5555555555555555,0.5555555555555556,0.5555555555555555,0.0681818181818181,0.4444444444444444,0.5555555555555556,0.0,0.4444444444444444,5.0,EHA5422065,A
117,0.5714285714285714,0.5714285714285714,0.5399829137924437,0.5070422535211268,0.4736699016423962,0.2592592592592592,0.4285714285714285,0.5714285714285714,0.0,0.4285714285714284,16.0,EHA5443009,A
118,-0.7777777777777778,0.7777777777777778,0.8281892223243018,0.88,0.9328167533897866,0.2093023255813953,0.3333333333333333,0.0,0.6666666666666666,0.4126984126984125,0.0,EHA5505765,A
119,1.225,1.225,1.1952323572835903,1.16,1.1191472197119692,0.3361344537815126,0.05,0.95,0.0,0.2015306122448981,49.0,EHA5649855,A
120,1.1333333333333333,1.1333333333333333,1.071598558202953,1.0074074074074073,0.9424413592038124,0.3409090909090909,0.1111111111111111,0.8888888888888888,0.0,0.2501089324618737,51.0,EHA5675534,A
121,3.102564102564102,3.102564102564102,2.869814146218171,2.675471698113208,2.514541277799125,0.2954545454545454,0.0256410256410256,0.9743589743589745,0.0,0.2564102564102566,121.0,EHA5678847,A
122,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.12,0.4166666666666667,0.5833333333333334,0.0,0.4166666666666667,7.0,EHA5770352,A
123,1.3111111111111111,1.3111111111111111,1.2713611522256685,1.2232142857142858,1.1665574805966248,0.3409090909090909,0.0666666666666666,0.9333333333333332,0.0,0.2267419962335217,59.0,EHA5784386,A
124,1.2,1.2,1.1377053535607755,1.0689655172413792,0.9959770568834528,0.3409090909090909,0.1111111111111111,0.8888888888888888,0.0,0.2609053497942388,54.0,EHA5869442,A
125,3.1842105263157894,3.1842105263157894,3.017982861827869,2.8575851393188856,2.70606624895482,0.2878787878787879,0.0263157894736842,0.9736842105263158,0.0,0.2307525010874291,121.0,EHA5892019,A
126,2.05,2.05,1.9893370015739529,1.9300411522633745,1.871954781717246,0.303030303030303,0.025,0.975,0.0,0.2237804878048781,82.0,EHA5950789,A
127,1.8837209302325584,1.8837209302325584,1.846934727223386,1.795275590551181,1.7235988555001047,0.3257575757575757,0.0232558139534883,0.9767441860465116,0.0,0.1372380132070054,81.0,EHA5993428,A
128,3.5526315789473686,3.6052631578947367,3.201934622880817,2.8537313432835822,2.5622653321610778,0.2878787878787879,0.0263157894736842,0.9473684210526316,0.0263157894736842,0.3240491740299653,136.0,EHA6122522,A
129,0.3684210526315789,0.4736842105263157,0.4770486068267563,0.4810126582278481,0.4856474464839784,0.3423423423423423,0.5263157894736842,0.4210526315789473,0.0526315789473684,0.5263157894736841,16.0,EHA6130858,A
130,0.5769230769230769,0.5769230769230769,0.5731302356742802,0.5689655172413793,0.5644689131596101,0.3209876543209876,0.4230769230769231,0.5769230769230769,0.0,0.4230769230769229,15.0,EHA6136639,A
131,1.2222222222222223,1.3111111111111111,1.23482732861688,1.1544715447154472,1.0738817727883447,0.3409090909090909,0.0888888888888888,0.8666666666666667,0.0444444444444444,0.2448210922787195,57.0,EHA6222229,A
132,3.1707317073170733,3.1707317073170733,3.02586291936069,2.8873873873873874,2.753626151781828,0.3106060606060606,0.0,1.0,0.0,0.199249530956848,130.0,EHA6246781,A
133,0.3555555555555555,0.5777777777777777,0.584215250017221,0.59375,0.6061734582721963,0.3409090909090909,0.4222222222222222,0.4666666666666667,0.1111111111111111,0.4222222222222223,21.0,EHA6247287,A
134,1.1764705882352942,1.1764705882352942,1.113858807861957,1.0476190476190477,0.9789250354789996,0.34,0.1764705882352941,0.8235294117647058,0.0,0.3176470588235294,20.0,EHA6261777,A
135,1.068181818181818,1.068181818181818,1.0323511156669969,0.9906542056074766,0.9431746669055788,0.3410852713178294,0.1363636363636363,0.8636363636363636,0.0,0.2625725338491296,47.0,EHA6270032,A
136,1.8604651162790695,1.9069767441860463,1.7813321362826418,1.6705882352941177,1.5760241010622562,0.3282442748091603,0.0697674418604651,0.9069767441860463,0.0232558139534883,0.2819058423142371,81.0,EHA6361154,A
137,1.8571428571428568,1.9047619047619049,1.7576787563275449,1.6187845303867403,1.49008306411735,0.3181818181818182,0.0476190476190476,0.9285714285714286,0.0238095238095238,0.2785714285714287,79.0,EHA6422955,A
138,0.5,0.5,0.4932607140120083,0.4857142857142857,0.4773890823682664,0.1212121212121212,0.5,0.5,0.0,0.5,8.0,EHA6452158,A
139,3.2432432432432434,3.3513513513513518,3.140983722559735,2.944927536231884,2.7651233905910257,0.2803030303030303,0.027027027027027,0.945945945945946,0.027027027027027,0.2746294681778554,122.0,EHA6490411,A
140,1.9142857142857144,1.9142857142857144,1.79482414616777,1.6821192052980132,1.5770850264524687,0.3211009174311927,0.0857142857142857,0.9142857142857144,0.0,0.2660980810234543,67.0,EHA6514035,A
141,2.238095238095238,2.238095238095238,2.0637994082873434,1.8983957219251335,1.7486703446579803,0.3181818181818182,0.0952380952380952,0.9047619047619048,0.0,0.2608915906788247,94.0,EHA6544969,A
142,0.5,0.6333333333333333,0.6177131435153028,0.6049382716049383,0.5968594946697503,0.2702702702702703,0.3666666666666666,0.5666666666666667,0.0666666666666666,0.3666666666666665,17.0,EHA6545432,A
143,1.4186046511627908,1.4186046511627908,1.3119147163014626,1.2075471698113207,1.1076551642984722,0.3257575757575757,0.1395348837209302,0.8604651162790697,0.0,0.2920320243995424,61.0,EHA6555208,A
